month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,quarter,rpi,resale_price_real,sora_3m,inflation_yoy,real_interest_rate,sora_3m_lag1,real_interest_rate_lag1,lat,lon,nearest_mrt_line,nearest_mrt_dist_m
2023-08-01,WOODLANDS,4 ROOM,895C,WOODLANDS DR 50,10 TO 12,99.0,Model A,1997,72 years 06 months,500000.0,2023-Q3,178.5,375070.03,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.43566901015181,103.792604837224,TE,512.3
2023-08-01,WOODLANDS,4 ROOM,895C,WOODLANDS DR 50,10 TO 12,99.0,Model A,1997,72 years 06 months,515000.0,2023-Q3,178.5,386322.13,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.43566901015181,103.792604837224,TE,512.3
2023-08-01,WOODLANDS,5 ROOM,616,WOODLANDS AVE 4,01 TO 03,122.0,Improved,1998,73 years 11 months,562000.0,2023-Q3,178.5,421578.71,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.4343227615451,103.795844279939,TE,822.3
2023-09-01,WOODLANDS,4 ROOM,655,WOODLANDS RING RD,01 TO 03,101.0,Model A,1998,73 years 07 months,476000.0,2023-Q3,178.5,357066.67,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.43741404509878,103.798257574917,NS,460.5
2023-09-01,WOODLANDS,4 ROOM,895C,WOODLANDS DR 50,10 TO 12,99.0,Model A,1997,72 years 05 months,510000.0,2023-Q3,178.5,382571.43,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.43566901015181,103.792604837224,TE,512.3
2023-10-01,WOODLANDS,4 ROOM,108,WOODLANDS ST 13,10 TO 12,91.0,New Generation,1987,62 years 03 months,440000.0,2023-Q4,180.4,326585.37,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.43721908735525,103.781576753293,NS,529.0
2023-10-01,WOODLANDS,4 ROOM,178,WOODLANDS ST 13,10 TO 12,98.0,New Generation,1986,61 years 08 months,448000.0,2023-Q4,180.4,332523.28,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.43464080601813,103.777670022616,NS,464.5
2023-10-01,WOODLANDS,4 ROOM,655,WOODLANDS RING RD,10 TO 12,100.0,Model A,1998,73 years 06 months,495000.0,2023-Q4,180.4,367408.54,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.43741404509878,103.798257574917,NS,460.5
2023-10-01,WOODLANDS,EXECUTIVE,142,MARSILING RD,01 TO 03,173.0,Apartment,1995,70 years 07 months,818000.0,2023-Q4,180.4,607151.88,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.43703348852642,103.777069314339,NS,596.1
2023-10-01,WOODLANDS,EXECUTIVE,142,MARSILING RD,07 TO 09,176.0,Apartment,1995,70 years 06 months,850000.0,2023-Q4,180.4,630903.55,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.43703348852642,103.777069314339,NS,596.1
2023-11-01,WOODLANDS,5 ROOM,895C,WOODLANDS DR 50,04 TO 06,117.0,Improved,1997,72 years 02 months,575000.0,2023-Q4,180.4,426787.69,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.43566901015181,103.792604837224,TE,512.3
2023-01-01,YISHUN,2 ROOM,675C,YISHUN AVE 4,10 TO 12,47.0,Model A,2018,94 years 11 months,323000.0,2023-Q1,173.6,249134.22,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.41942806754236,103.84218131825,NS,1034.2
2023-02-01,YISHUN,2 ROOM,675C,YISHUN AVE 4,04 TO 06,47.0,Model A,2018,94 years 11 months,315000.0,2023-Q1,173.6,242963.71,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.41942806754236,103.84218131825,NS,1034.2
2023-02-01,YISHUN,5 ROOM,657,YISHUN AVE 4,07 TO 09,121.0,Improved,1987,63 years 10 months,598000.0,2023-Q1,173.6,461245.39,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.42224077094874,103.839349033609,NS,869.5
2023-03-01,YISHUN,4 ROOM,675C,YISHUN AVE 4,07 TO 09,93.0,Model A,2018,94 years 08 months,590000.0,2023-Q1,173.6,455074.88,3.542,8.840125391849526,-5.298125391849526,3.0966,-7.308024277456658,1.41942806754236,103.84218131825,NS,1034.2
2023-04-01,YISHUN,4 ROOM,657,YISHUN AVE 4,01 TO 03,83.0,Simplified,1987,63 years 08 months,400000.0,2023-Q2,176.2,303972.76,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.42224077094874,103.839349033609,NS,869.5
2023-04-01,YISHUN,4 ROOM,624,YISHUN RING RD,01 TO 03,85.0,Simplified,1987,62 years 11 months,440000.0,2023-Q2,176.2,334370.03,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.41807789053212,103.835582914002,NS,285.6
2023-04-01,YISHUN,4 ROOM,675C,YISHUN AVE 4,01 TO 03,93.0,Model A,2018,94 years 08 months,490000.0,2023-Q2,176.2,372366.63,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.41942806754236,103.84218131825,NS,1034.2
2023-04-01,YISHUN,4 ROOM,424D,YISHUN AVE 11,10 TO 12,92.0,Model A,2015,91 years 08 months,514000.0,2023-Q2,176.2,390604.99,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.42282966353596,103.849223389089,NS,1742.1
2023-05-01,YISHUN,4 ROOM,657,YISHUN AVE 4,01 TO 03,83.0,Simplified,1987,63 years 08 months,412000.0,2023-Q2,176.2,313091.94,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.42224077094874,103.839349033609,NS,869.5
2023-05-01,YISHUN,4 ROOM,624,YISHUN RING RD,04 TO 06,103.0,Model A,1987,62 years 10 months,540000.0,2023-Q2,176.2,410363.22,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.41807789053212,103.835582914002,NS,285.6
2023-05-01,YISHUN,5 ROOM,657,YISHUN AVE 4,07 TO 09,121.0,Improved,1987,63 years 07 months,615000.0,2023-Q2,176.2,467358.12,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.42224077094874,103.839349033609,NS,869.5
2023-06-01,YISHUN,4 ROOM,675C,YISHUN AVE 4,04 TO 06,93.0,Model A,2018,94 years 06 months,575000.0,2023-Q2,176.2,436960.84,3.6414,7.50457596095179,-3.86317596095179,3.542,-5.298125391849526,1.41942806754236,103.84218131825,NS,1034.2
2023-07-01,YISHUN,4 ROOM,819,YISHUN ST 81,01 TO 03,108.0,Model A,1987,63 years 04 months,510000.0,2023-Q3,178.5,382571.43,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.41253085427676,103.834227877195,NS,577.2
2023-07-01,YISHUN,4 ROOM,624,YISHUN RING RD,04 TO 06,102.0,Model A,1987,62 years 09 months,578000.0,2023-Q3,178.5,433580.95,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.41807789053212,103.835582914002,NS,285.6
2023-07-01,YISHUN,5 ROOM,657,YISHUN AVE 4,10 TO 12,121.0,Improved,1987,63 years 06 months,626000.0,2023-Q3,178.5,469587.68,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.42224077094874,103.839349033609,NS,869.5
2023-08-01,YISHUN,4 ROOM,812,YISHUN RING RD,07 TO 09,84.0,Simplified,1987,62 years 09 months,488000.0,2023-Q3,178.5,366068.35,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.41712015557139,103.832196916154,NS,109.3
2023-08-01,YISHUN,4 ROOM,675C,YISHUN AVE 4,07 TO 09,93.0,Model A,2018,94 years 04 months,615000.0,2023-Q3,178.5,461336.13,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.41942806754236,103.84218131825,NS,1034.2
2023-08-01,YISHUN,5 ROOM,657,YISHUN AVE 4,10 TO 12,121.0,Improved,1987,63 years 03 months,630000.0,2023-Q3,178.5,472588.24,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.42224077094874,103.839349033609,NS,869.5
2023-09-01,YISHUN,5 ROOM,657,YISHUN AVE 4,01 TO 03,120.0,Improved,1987,63 years 03 months,562000.0,2023-Q3,178.5,421578.71,3.7052,6.186793575252829,-2.481593575252829,3.6414,-3.86317596095179,1.42224077094874,103.839349033609,NS,869.5
2023-10-01,YISHUN,2 ROOM,675C,YISHUN AVE 4,13 TO 15,47.0,Model A,2018,94 years 01 month,350000.0,2023-Q4,180.4,259783.81,3.709,4.944735311227458,-1.2357353112274576,3.7052,-2.481593575252829,1.41942806754236,103.84218131825,NS,1034.2
2024-01-01,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,07 TO 09,73.0,New Generation,1977,52 years 07 months,430000.0,2024-Q1,183.7,313429.5,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.37061517595951,103.83596769452,TE,226.3
2024-02-01,ANG MO KIO,3 ROOM,219,ANG MO KIO AVE 1,04 TO 06,82.0,New Generation,1977,52 years 05 months,438000.0,2024-Q1,183.7,319260.75,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.36598198004505,103.840654039612,TE,823.4
2024-07-01,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,04 TO 06,73.0,New Generation,1977,52 years 01 month,480000.0,2024-Q3,192.9,333188.18,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.37061517595951,103.83596769452,TE,226.3
2024-11-01,ANG MO KIO,5 ROOM,256,ANG MO KIO AVE 4,01 TO 03,146.0,Adjoined flat,1977,51 years 09 months,1068000.0,2024-Q4,197.9,722613.44,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.37061517595951,103.83596769452,TE,226.3
2024-12-01,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,07 TO 09,73.0,New Generation,1977,51 years 08 months,436000.0,2024-Q4,197.9,294999.49,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.37061517595951,103.83596769452,TE,226.3
2024-12-01,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,01 TO 03,73.0,New Generation,1977,51 years 08 months,450000.0,2024-Q4,197.9,304471.96,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.37061517595951,103.83596769452,TE,226.3
2024-12-01,ANG MO KIO,3 ROOM,256,ANG MO KIO AVE 4,04 TO 06,88.0,New Generation,1977,51 years 08 months,555000.0,2024-Q4,197.9,375515.41,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.37061517595951,103.83596769452,TE,226.3
2024-01-01,BEDOK,4 ROOM,657,JLN TENAGA,04 TO 06,108.0,Model A,1996,71 years 07 months,648000.0,2024-Q1,183.7,472330.97,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.33383104148884,103.90708968723,DT,187.3
2024-02-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,07 TO 09,90.0,Improved,1977,52 years 08 months,450000.0,2024-Q1,183.7,328007.62,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.32233220742919,103.939766219283,EW,913.9
2024-03-01,BEDOK,5 ROOM,649,JLN TENAGA,01 TO 03,124.0,Improved,1993,68 years 03 months,680000.0,2024-Q1,183.7,495655.96,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.33237199569139,103.906117409993,DT,380.2
2024-03-01,BEDOK,5 ROOM,94D,BEDOK NTH AVE 4,07 TO 09,127.0,Improved,1993,68 years 02 months,858000.0,2024-Q1,183.7,625401.2,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.33362172764796,103.941297342188,EW,910.9
2024-04-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,04 TO 06,90.0,Improved,1977,52 years 05 months,435000.0,2024-Q2,187.9,309986.7,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.32233220742919,103.939766219283,EW,913.9
2024-04-01,BEDOK,4 ROOM,657,JLN TENAGA,10 TO 12,106.0,Model A,1996,71 years 04 months,689000.0,2024-Q2,187.9,490990.42,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.33383104148884,103.90708968723,DT,187.3
2024-04-01,BEDOK,4 ROOM,657,JLN TENAGA,07 TO 09,106.0,Model A,1996,71 years 04 months,700000.0,2024-Q2,187.9,498829.16,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.33383104148884,103.90708968723,DT,187.3
2024-04-01,BEDOK,5 ROOM,94D,BEDOK NTH AVE 4,10 TO 12,132.0,Model A,1993,68 years 01 month,815888.0,2024-Q2,187.9,581412.47,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.33362172764796,103.941297342188,EW,910.9
2024-05-01,BEDOK,3 ROOM,108,BEDOK NTH RD,01 TO 03,67.0,New Generation,1977,52 years 03 months,361000.0,2024-Q2,187.9,257253.33,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.33274009226511,103.936223519694,DT,650.5
2024-05-01,BEDOK,4 ROOM,108,BEDOK NTH RD,10 TO 12,91.0,New Generation,1977,52 years 03 months,508000.0,2024-Q2,187.9,362007.45,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.33274009226511,103.936223519694,DT,650.5
2024-05-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,07 TO 09,90.0,Improved,1977,52 years 05 months,520000.0,2024-Q2,187.9,370558.81,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.32233220742919,103.939766219283,EW,913.9
2024-05-01,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,01 TO 03,150.0,Maisonette,1985,60 years 06 months,870000.0,2024-Q2,187.9,619973.39,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.33056065989658,103.909838947885,DT,524.3
2024-06-01,BEDOK,3 ROOM,108,BEDOK NTH RD,10 TO 12,67.0,New Generation,1977,52 years 02 months,427000.0,2024-Q2,187.9,304285.79,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.33274009226511,103.936223519694,DT,650.5
2024-06-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,07 TO 09,90.0,Improved,1977,52 years 04 months,500000.0,2024-Q2,187.9,356306.55,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.32233220742919,103.939766219283,EW,913.9
2024-06-01,BEDOK,5 ROOM,604,BEDOK RESERVOIR RD,10 TO 12,121.0,Improved,1982,57 years,623888.0,2024-Q2,187.9,444590.76,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.33079235635694,103.913183390283,DT,672.3
2024-06-01,BEDOK,4 ROOM,657,JLN TENAGA,04 TO 06,107.0,Model A,1996,71 years 02 months,708000.0,2024-Q2,187.9,504530.07,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.33383104148884,103.90708968723,DT,187.3
2024-07-01,BEDOK,5 ROOM,604,BEDOK RESERVOIR RD,10 TO 12,121.0,Improved,1982,57 years,665000.0,2024-Q3,192.9,461604.46,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.33079235635694,103.913183390283,DT,672.3
2024-07-01,BEDOK,5 ROOM,649,JLN TENAGA,13 TO 15,122.0,Improved,1993,67 years 11 months,845000.0,2024-Q3,192.9,586550.03,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.33237199569139,103.906117409993,DT,380.2
2024-08-01,BEDOK,3 ROOM,108,BEDOK NTH RD,04 TO 06,67.0,New Generation,1977,52 years,370000.0,2024-Q3,192.9,256832.56,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.33274009226511,103.936223519694,DT,650.5
2024-08-01,BEDOK,3 ROOM,108,BEDOK NTH RD,04 TO 06,67.0,New Generation,1977,52 years,400000.0,2024-Q3,192.9,277656.82,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.33274009226511,103.936223519694,DT,650.5
2024-08-01,BEDOK,EXECUTIVE,114,BEDOK RESERVOIR RD,04 TO 06,148.0,Maisonette,1985,60 years 04 months,890000.0,2024-Q3,192.9,617786.42,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.33056065989658,103.909838947885,DT,524.3
2024-09-01,BEDOK,5 ROOM,604,BEDOK RESERVOIR RD,07 TO 09,126.0,Improved,1982,56 years 09 months,648000.0,2024-Q3,192.9,449804.04,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.33079235635694,103.913183390283,DT,672.3
2024-09-01,BEDOK,5 ROOM,649,JLN TENAGA,07 TO 09,122.0,Improved,1993,67 years 09 months,777000.0,2024-Q3,192.9,539348.37,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.33237199569139,103.906117409993,DT,380.2
2024-11-01,BEDOK,4 ROOM,35,BEDOK STH AVE 2,04 TO 06,90.0,Improved,1977,52 years 01 month,470000.0,2024-Q4,197.9,318004.04,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.32233220742919,103.939766219283,EW,913.9
2024-12-01,BEDOK,3 ROOM,108,BEDOK NTH RD,07 TO 09,67.0,New Generation,1977,51 years 08 months,415000.0,2024-Q4,197.9,280790.8,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.33274009226511,103.936223519694,DT,650.5
2024-12-01,BEDOK,3 ROOM,108,BEDOK NTH RD,04 TO 06,67.0,New Generation,1977,51 years 09 months,418000.0,2024-Q4,197.9,282820.62,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.33274009226511,103.936223519694,DT,650.5
2024-12-01,BEDOK,3 ROOM,108,BEDOK NTH RD,10 TO 12,82.0,New Generation,1977,51 years 09 months,500000.0,2024-Q4,197.9,338302.17,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.33274009226511,103.936223519694,DT,650.5
2024-05-01,BISHAN,3 ROOM,121,BISHAN ST 12,04 TO 06,64.0,Simplified,1986,61 years 02 months,470000.0,2024-Q2,187.9,334928.15,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.34718667789037,103.851049225201,CC,490.8
2024-06-01,BISHAN,5 ROOM,194,BISHAN ST 13,16 TO 18,121.0,Improved,1987,62 years,1050000.0,2024-Q2,187.9,748243.75,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.34829912335443,103.851419417474,CC,399.0
2024-09-01,BISHAN,3 ROOM,121,BISHAN ST 12,01 TO 03,64.0,Simplified,1986,60 years 10 months,503000.0,2024-Q3,192.9,349153.45,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.34718667789037,103.851049225201,CC,490.8
2024-02-01,BUKIT BATOK,3 ROOM,372,BT BATOK ST 31,01 TO 03,64.0,Simplified,1988,63 years,368000.0,2024-Q1,183.7,268237.34,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.35866916706906,103.751213742148,NS,74.3
2024-04-01,BUKIT BATOK,3 ROOM,217,BT BATOK ST 21,04 TO 06,67.0,New Generation,1984,59 years 09 months,372000.0,2024-Q2,187.9,265092.07,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.34673392184416,103.754727840299,NS,627.4
2024-04-01,BUKIT BATOK,3 ROOM,242,BT BATOK EAST AVE 5,01 TO 03,73.0,New Generation,1985,60 years 08 months,420000.0,2024-Q2,187.9,299297.5,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.35095950808957,103.756233418128,NS,773.9
2024-04-01,BUKIT BATOK,4 ROOM,242,BT BATOK EAST AVE 5,04 TO 06,91.0,New Generation,1985,60 years 09 months,480000.0,2024-Q2,187.9,342054.28,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.35095950808957,103.756233418128,NS,773.9
2024-05-01,BUKIT BATOK,3 ROOM,217,BT BATOK ST 21,07 TO 09,67.0,New Generation,1984,59 years 08 months,380000.0,2024-Q2,187.9,270792.97,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.34673392184416,103.754727840299,NS,627.4
2024-06-01,BUKIT BATOK,3 ROOM,414,BT BATOK WEST AVE 4,07 TO 09,73.0,Model A,1987,62 years 04 months,386000.0,2024-Q2,187.9,275068.65,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.36357610603461,103.74597741135,NS,857.5
2024-06-01,BUKIT BATOK,3 ROOM,414,BT BATOK WEST AVE 4,07 TO 09,73.0,Model A,1987,62 years 04 months,393000.0,2024-Q2,187.9,280056.95,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.36357610603461,103.74597741135,NS,857.5
2024-09-01,BUKIT BATOK,3 ROOM,217,BT BATOK ST 21,01 TO 03,67.0,New Generation,1984,59 years 04 months,365000.0,2024-Q3,192.9,253361.85,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.34673392184416,103.754727840299,NS,627.4
2024-09-01,BUKIT BATOK,3 ROOM,372,BT BATOK ST 31,04 TO 06,64.0,Simplified,1988,62 years 06 months,385000.0,2024-Q3,192.9,267244.69,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.35866916706906,103.751213742148,NS,74.3
2024-09-01,BUKIT BATOK,4 ROOM,183,BT BATOK WEST AVE 8,01 TO 03,91.0,New Generation,1984,59 years 01 month,465000.0,2024-Q3,192.9,322776.05,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.34632638068317,103.743377821414,NS,748.0
2024-10-01,BUKIT BATOK,3 ROOM,242,BT BATOK EAST AVE 5,10 TO 12,69.0,New Generation,1985,60 years 04 months,428000.0,2024-Q4,197.9,289586.66,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.35095950808957,103.756233418128,NS,773.9
2024-11-01,BUKIT BATOK,4 ROOM,242,BT BATOK EAST AVE 5,04 TO 06,96.0,New Generation,1985,60 years 03 months,480000.0,2024-Q4,197.9,324770.09,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.35095950808957,103.756233418128,NS,773.9
2024-12-01,BUKIT BATOK,4 ROOM,183,BT BATOK WEST AVE 8,10 TO 12,91.0,New Generation,1984,58 years 10 months,545000.0,2024-Q4,197.9,368749.37,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.34632638068317,103.743377821414,NS,748.0
2024-01-01,BUKIT MERAH,3 ROOM,18,TELOK BLANGAH CRES,04 TO 06,65.0,Improved,1975,50 years 04 months,357000.0,2024-Q1,183.7,260219.38,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.27790984713898,103.822535843622,EW,1044.2
2024-02-01,BUKIT MERAH,4 ROOM,20,JLN MEMBINA,13 TO 15,90.0,Model A,2003,78 years 08 months,955000.0,2024-Q1,183.7,696105.06,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.28562459787443,103.825923251122,EW,128.4
2024-03-01,BUKIT MERAH,5 ROOM,138,JLN BT MERAH,04 TO 06,118.0,Adjoined flat,1983,58 years 06 months,720000.0,2024-Q1,183.7,524812.19,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.27842357024921,103.826237590943,EW,870.0
2024-04-01,BUKIT MERAH,4 ROOM,5,DELTA AVE,01 TO 03,91.0,New Generation,1985,60 years 08 months,705000.0,2024-Q2,187.9,502392.23,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.29223145125728,103.827600712862,EW,672.9
2024-05-01,BUKIT MERAH,4 ROOM,20,JLN MEMBINA,28 TO 30,90.0,Model A,2003,78 years 05 months,1000000.0,2024-Q2,187.9,712613.09,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.28562459787443,103.825923251122,EW,128.4
2024-05-01,BUKIT MERAH,5 ROOM,20,JLN MEMBINA,07 TO 09,110.0,Improved,2003,78 years 05 months,1110000.0,2024-Q2,187.9,791000.53,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.28562459787443,103.825923251122,EW,128.4
2024-06-01,BUKIT MERAH,4 ROOM,20,JLN MEMBINA,19 TO 21,90.0,Model A,2003,78 years 04 months,800000.0,2024-Q2,187.9,570090.47,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.28562459787443,103.825923251122,EW,128.4
2024-09-01,BUKIT MERAH,4 ROOM,5,DELTA AVE,01 TO 03,91.0,New Generation,1985,60 years 03 months,708000.0,2024-Q3,192.9,491452.57,3.4882,8.067226890756306,-4.579026890756306,3.6428,-2.997381611804777,1.29223145125728,103.827600712862,EW,672.9
2024-10-01,BUKIT MERAH,3 ROOM,138,JLN BT MERAH,07 TO 09,59.0,Improved,1983,57 years 11 months,375000.0,2024-Q4,197.9,253726.63,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.27842357024921,103.826237590943,EW,870.0
2024-10-01,BUKIT MERAH,3 ROOM,18,TELOK BLANGAH CRES,04 TO 06,65.0,Improved,1975,49 years 07 months,385000.0,2024-Q4,197.9,260492.67,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.27790984713898,103.822535843622,EW,1044.2
2024-11-01,BUKIT MERAH,3 ROOM,18,TELOK BLANGAH CRES,04 TO 06,65.0,Improved,1975,49 years 06 months,350000.0,2024-Q4,197.9,236811.52,3.0717,9.700665188470063,-6.628965188470065,3.4882,-4.579026890756306,1.27790984713898,103.822535843622,EW,1044.2
2024-01-01,BUKIT PANJANG,5 ROOM,547B,SEGAR RD,10 TO 12,112.0,Improved,2015,90 years 06 months,655000.0,2024-Q1,183.7,477433.32,3.6762,5.817972350230412,-2.141772350230412,3.709,-1.2357353112274576,1.38843774527561,103.769252590551,DT,1375.9
2024-04-01,BUKIT PANJANG,3 ROOM,250,BANGKIT RD,01 TO 03,73.0,Model A,1988,63 years 08 months,360000.0,2024-Q2,187.9,256540.71,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.38065502521671,103.773698672408,DT,1354.5
2024-04-01,BUKIT PANJANG,4 ROOM,404,FAJAR RD,07 TO 09,104.0,Model A,1988,63 years 07 months,460000.0,2024-Q2,187.9,327802.02,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.38063876738095,103.767550485267,DT,689.0
2024-04-01,BUKIT PANJANG,4 ROOM,547B,SEGAR RD,10 TO 12,92.0,Model A,2015,90 years 04 months,580000.0,2024-Q2,187.9,413315.59,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.38843774527561,103.769252590551,DT,1375.9
2024-05-01,BUKIT PANJANG,4 ROOM,547B,SEGAR RD,10 TO 12,92.0,Model A,2015,90 years 03 months,590000.0,2024-Q2,187.9,420441.72,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.38843774527561,103.769252590551,DT,1375.9
2024-06-01,BUKIT PANJANG,4 ROOM,404,FAJAR RD,13 TO 15,104.0,Model A,1988,63 years 05 months,500000.0,2024-Q2,187.9,356306.55,3.6428,6.640181611804777,-2.997381611804777,3.6762,-2.141772350230412,1.38063876738095,103.767550485267,DT,689.0
